remitente v (relacionado  ID);Detalle
ee15c046-0254-0caf-5632-55a57a2c70bf;SOLICITA ALMUERZO ESCOLAR Y UTILES DE ESCRITORIO PARA 10 ESTUDIANTES, NO CUENTAN CON ESTE SERVICIO EN LA IE.  SE ENTREG‡ ESTE DOCUMENTO A NATALY 18 JUNIO 2015
86fa93b9-0781-4a44-19fa-55b0eff6755d;SOLICITA  APOYO CON UN  CUPO  DE TRABAJO  PARA  SU ESPOSO  ASI MISMO INDICA QUE SU PERSONA SE ENCUENTRA MAL DE SALUD  Y  ES  EXPROPIADA  DESDE EL A•O 1982.
34a7e38b-d9bb-4a36-41a5-55f97f110d22;SOLICITA PAGO POR SERVICIO  DE  TRANSPORTE DE  PASAJEROS  Y ANIMALES CORRESPONDIENTE  AL MES DE OCTUBRE DEL  PRESENTE A•O.
55b044d0-1778-9b39-5438-58bf35a42d63;INFORMA  SOBRE  ANIVERSARIO  DE LA I.E.  Y ASI MISMO PETICIONA DESIGNAR LOS S/ 6,000.00 SOLES PARA  CONFECCION DE  BUZOS PARA LOS ESTUDIANTES DE LOS  3 NIVELES.
a7f70ab6-fbd3-1b4e-296b-5820fbebcbcc;"SOLICITA  REUBICACION DE  TERRENO LO MAS  URGENTE POSIBLE INDICA  POR LOS  MOTIVOS QUE NO TIENEN  AGUA, QUE NO TIENEN  ACCESO A DESARROLLO SOSTENIBLE,  ACCESO A DESARROLLO  PECUARIO, ACCESO A  SALUD EQUILIBRADO. ADEMAS  QUE TODA  SU FAMILIA  ESTA  SUFRIENDO DEBIDO A  QUE VIVEN A  UNOS  METROS DE LA   FAJA TRANSPORTADORA  Y QUE LA  EMPRESA  FIRMO UN ACTA FAMILIAR CON DIONISIA   UMASI  HUILLCA PARA  DAR SOLUCION A  ESTOS TEMAS.
"
aec48d7a-5f30-8ce3-622a-58001bdecf26;NOMBRA  PADRINO  GENERAL  PARA  LA  PREMIACION  DE  LAS  DIFERENTES  ACTIVIDADES LLEVARSE  EL DIA  16 DE OCTUBRE DEL PRESENTE A•O POR MOTIVOS DE  ANIVERSARIO DE LA  COMUNIDAD CAMPESINA.
80043d32-8765-7494-1253-55f8a9d376ab;PRESENTA A SU EMPRESA ESICOMM SODELCO SRL DE CUENCA DEL R÷O SALADO.  INDICAN CUMPLIERON CON LA PRESENTACI‡N DE DOCUMENTOS NECESARIOS.  ESPERAN LES DEN LA OPORTUNIDAD DE INCORPORARSE A LA EMPRESA COMO UN SOCIO ESTRATêGICO PARA CONTRIBUIR CON EL DESS SOSTENIBLE.  SE ENTREGA ARCHIVO ADJUNTO A ROLANDO CARBONEL.
;SOLICITA APOYO CON  PANETONES PARA  CHOCOLATADA  POR NAVIDAD.
6ab4011a-5510-8db6-7d67-5a174a580b35;SOLICITA  PAGO DE  SERVICIO DE   CUSTER, CORRESPONDIENTE AL MES DE  ABRIL DEL PRESENTE.
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  Y  AGOSTO DEL 2019.  NAYDA M.  KANA QUISPE.
1e1bf5aa-12ce-a7f9-e7ac-59829303c4e8;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE  DEL 2017.  GUILLERMO  ANCCA  SUPHO.
2ab33ec0-6bf5-1fda-af55-55a53cd7a954;SOLICTA AMPLIACION DE PASE DE PROVEEDOR - SERVICIOS GENERALES SJA SCRL
81a96d1b-4eae-947c-6385-5c623ed9d135;SOLICITA PAGO DE SERVICIO DE TRANSPORTE DE PERSONAL. CORRESPONDIENTE AL MES DE MARZO, ABRIL  Y MAYO 2019.  DEL SECTOR HUACHANCIRCA.
61cba832-a63a-cafb-3c57-55fad19a02f1;"REMITE  EXPEDIENTE TECNICO DEL PROYECTO ""INSTALACION DE UN MODULO  DE CRIANZA  Y PRODUCCION DE  TRUCHAS EN LA  LAGUNA MATARCOCHA EN EL PREDIO  BUENA  VISTA - C.C. TYA MARQUIRI""."
9fef5ea4-de60-d669-5254-55a46cef91c6;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS, CORRESPONDIENTE AL MES DE AGOSTO  DEL 2016. YANET S.  TANCAYLLO  CCORAHUA.
ae966be5-4b74-b738-fc7b-55f9fbac6ff9;"SOLICITA  PREMIOS PARA EL CONCURSO  INTERNO  DE PROYECTOS  DE INVESTIGACION E INNOVACION  ""SUPERATEC  2017""."
a8bde204-b2e9-1d79-a555-55fad8d0f261;BECA MARITZA ABIGADEL SUPHO PEREZ - COPIA DE VOUCHER X S/.2,197.12
2a15b12b-54ae-ea7c-2059-5af3d1e5112c;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE ABRIL DEL 2018. ROBERTO CARLOS CJUNO.
8efb55b2-2822-67fe-3b32-5c6e0b7e85ac;SOLICITA  APOYO CON PREMIOS PARA EL  VI  FESTIVAL  INTERCOMUNAL  DE GANADO LECHERO MAMANOCCA - 2019.
fe6508ba-bda8-ba6b-eadf-55808535d695;"SOLICITA  CAMBIO DE  NOMBRE  DEL  PROYECTO   DEL SEPTIMO APORTE  DEL  CONVENIO MARCO.  "" ESTUDIO   PARA  CONSTRUCCION DE  AULAS""  POR  ""IMPLEMENTACION  Y EQUIPAMIENTO  DE AULAS  VIRTUALES"" DE  LA  I.E.  JUAN  VELASCO ALVARADO  DEL DISTRITO DE ALTO PICHIGUA."
b148986d-ae03-8f09-4d78-59d5b7fbc203;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  DEL 2019. YESICA CARLOS QUISPE 
862fdf4c-c253-0945-1631-5c6e0b0ad589;SOLICITA  APOYO PARA EL ANIVERSARIO DE LA COMUNIDAD  CAMPESINA  DE MOLLOCCAHUA.
bb415e94-8d26-fbb1-80b5-583dffe1e85e;SOLICITA  CAMBIO DE  BENEFICIARIO DE  BECA DE ESTUDIOS POR  HERNAN KANA YAURI.
d45ab5c7-b3fa-25d5-5588-55e4dd4368ac;BECA DINA ROSSY OLARTE LLAVE AGOSTO 2015
e52edcce-ed4c-5d46-642e-5768a5cbfda3;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO DEL 2017. LURDES  IHUE  RAMIREZ.
bf571fec-ce2b-b951-ba49-55a463b97ca6;SOLICITA  CONSIDERAR  PARA PASAR NUEVAMENTE EXAMEN  MEDIO PARA EL SR.  JOSE   HUISA  SAICO-, DEBIDO  A  QUE SALIO OBSERVADO EN AUDIOMETRIA,  DE LOS 5 JOVENES QUE PASARON EXAMEN MEDICO OCUPACIONAL.
c22a8286-9b16-ea76-9fa9-5c46861fc335;SOLICITA  APROBACION Y FINANCIAMIENTO ECONOMICO PARA DESARROLLO DE CAPACIDADES HUAMANAS  EN LA COMUNIDAD HUARCA.
5e3d4be4-7ecb-ad27-a9f5-596d61111a63;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO DEL 2017. ROYER  P.  YUPANQUI.
ba261513-70ee-ba3c-cc0b-5dafc8690844;SOLICITA  APOYO PARA  LAS OLIMPIADAS  DE TRABAJADORES  DE  VEHICULOS MENORES - ESPINAR.
54e029f7-caea-8e8a-45f7-55aac9739731;SOLICITA HACER  VARIACION POR LA  QUEBRADA  O ALTERNATIVA  MAS  VIABLE, LA TROCHA CARROZABLE QUE UNE EL LOCAL  COMUNAL  CON DISTRITO PALLPATA EN ESPECIAL EN EL SECTOR HUINIMAYO PASANDO EL RIO DEL MISMO NOMBRE, ESTO DEBIDO A BAJADA/SUBIDA MUY PENDIENTE QUE GENERA ACCIDENTES.
15d21495-d45f-f21c-8283-5c41298c7a0a;INVITA  A PARTICIPAR EN LA ASAMBLEA  ORDINARIA  DE LA COMUNIDAD HUANO  HUANO LLEVARSE EL DIA  08 DE FEBRERO DEL PRESENTE. HORA 11:00 AM.
cf245de2-7612-5325-bbdb-5564957e4ed2;INFORMA  SOBRE  LA ULTIMA  REUNION DE  COMITE MULTISECTORIAL DEL DIA 25 DE AGOSTO  SE ACORDO LO SIGUIENTE.  COMPA•IA  ANTAPACCAY SE COMPROMETE A  ACREDITAR  A SUS  REPRESENTANTES   TITULAR  Y SUPLENTE  PARA REALIZAR SESIONES DE COMIT  ASI MISMO LA  DEVOLUCION DE GASTOS DE LAS 14 CONVOCATORIAS  REALIZADAS PARA SESIONES DE  COMITE.
b4a00ac4-e5a8-4645-ae0b-558efb504b7d;"SOLICITAN RETOMAR DIµLOGO LO ANTES POSIBLE, COMPROMISOS, INDICAN, PENDIENTES X MµS DE 3 A•OS PENDIENTES: REPOSICI‡N AGUA, MEDIO AMBIENTE,  BA•ADERO OVINOS, LOCAL SECTORIAL, CAMINOS DE HERRADURA Y ACCESOS, FORRAJE, APERTURA DE ACCESOS, CUPO CISTERNA Y ARADO CON TRACTOR.
Estamos atendiendo en consenso con la Comunidad madre de Alto Huarca los diferentes requerimientos pendientes. En ese sentido se viene trabajando con los diferentes Sectores Comunales."
19511169-2000-ade4-8dd6-55900de71df3;SOLICITA  APOYO ECONOMICO  PARA GASTOS DE ANIVERSARIO  DE LA COMUNIDAD  CRISTIANA  ALTO HUARCA (REF. COMPROMISO DE REUBICACION).
6ab4011a-5510-8db6-7d67-5a174a580b35;SOLICITA PAGO POR SERVICIO DE TRANSPORTE, CORRESPONDIENTE AL MES DE  MAYO DEL PRESENTE A•O.
bf571fec-ce2b-b951-ba49-55a463b97ca6;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL 2017. ALY REYNALDO  HUISA SAICO.
afb58798-0b0a-b192-a2af-5a13a1dbbccc;SOLICITA REINICIO DE  TRABAJO DE LA EMPRESA CIMAH S.A. DE ALTO HUANCANE  EN LA EMPRESA MINERA  ANTAPACCAY.
def0a9d3-f951-404f-dcf3-59f950810fb4;SOLICITA  APOYO CON PREMIOS Y ESTIMULOS PARA LA X  FERIA INTERCOMUNAL  Y XI FERIA  AGROPECUARIA COMERCIAL  Y ARTESANAL DE LA COMUNIDAD DE ANTACAMA  - 2018.
3e0213cf-bd0a-f14e-3f00-580ed12eab6c;SOLICITA  APOYO ECONOMICO PARA  LA PROMOCION 2016  DE  LA  INSTITUCION  EDUCATIVA INDICA QUE NO  CUENTAN  CON ECONOMIA  PARA  LA PROMOCION.
e445dd77-08b3-e5e3-f611-56788bb733f4;SOLICITA  RETENCION DE PAGO DE LA EMPRESA MJW CONSTRUCCIONES POR LA DEUDA CONTRAIDA POR  SERVICIO DE ALQUILER DE VEHICULO.
7cb356ef-b355-c8d9-00c3-55a464128977;SOLICITA APOYO ECON‡MICO PARA REALIZAR VIAJE DE ESTUDIOS, PROMOCI‡N IE JOSê ANTONIO ENCINAS DE TINTAYA MARQUIRI.  SE RESPONDI‡ CON CARTA DE GCIA GRAL, SE APOYARµ CON S/.15,000.00 (A CTA GCIA GRAL, CON LA APROBACI‡N DE GCIA. GRAL.)
c9e310a8-ca80-b34f-fa80-57fc41c56fac;SOLICITA   APOYO CON MATERIALES DE CONSTRUCCION, PARA  MEJORAMIENTO DE PRODUCCION GANADERA.
42029613-c730-8ce8-22a7-556495549a91;SOLICITA PAGO DE ESTUDIOS BECARIA ADA CACERES HUASPA 
58954f0b-832a-22de-b080-5564953a5b90;"SOLICITA APOYO CON PREMIOS  PARA LA ""I EXPO FERIA  DISTRITAL  AGROPECUARIA, ARTESANAL  Y  COMERCIAL  OCORURO - 2017. LLEVARSE  A CABO DE 12 AL 16  DE JULIO DEL PRESENTE  A•O. ASI MISMO  INVITA A PARTICIPAR EN LAS  DIFERENTES ACTIVIDADES."
7c3f8223-d631-ac88-16a3-55b4249cce02;SOLICITA  APOYO  CON  SEMILLAS DE  AVENA, PARA  LOS  BENEFICIARIOS  DE LA COMUNIDAD DE ALTO HUANCANE.
865d4d89-b93a-a35f-1f42-56a6bccfbfd5;SOLICITA PROGRAMACION DE PASANTIAS PARA ESTUDIANTES DEL  IESTPE   A LOS  MEGA  PROYECTOS. 
c40f975d-8e4f-77a4-08b4-586fd0a9baa5;SOLICITA  PROGRAMAR  FECHA  Y LUGAR DE LA   PRIMERA  REUNION DE COORDINACION, CON LA  COMUNIDAD.
8cbca444-1093-adcf-a735-58d446339fdf;NOMBRA  PADRINO Y PETICIONA   APOYO PARA PARTICIPACION EN  EL FESTIVAL CULTURAL DE KANAMARCA LLEVARSE A  CABO EL DIA 17 DE JUNIO DEL  PRESENTE  A•O.
88b9472d-9e04-b307-88a2-5adea78c9396;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO  DEL 2018. JEAN P. CUTIRE AROTAYPE 
b7031725-0919-7aa4-8ed4-598291399261;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO, SETIEMBRE  Y OCTUBRE  DEL 2019. LIZETH TARACAYA CHILO.
c1b6ce31-39af-2017-10b7-56d4b4169933;SOLICITA  APOYO ECONOMICO,  POR   FALLECIMIENTO DE   SU ESPOSA SRA. EULOGIA  CCAHUANA  HUAMANI, PARA  GASTOS  DE  SEPELIO. INDICA QUE  ES  AFECTADO Y CEDIO TERRENO ANTERIORMENTE.
6665e40a-5b7d-bd8a-063e-56ba7368e82b;SOLICITA APOYO  PARA  TODAS LAS  MADRES DE LA COMUNIDAD  HUINI COROCCOHUAYCO  POR EL DIA DE LA MADRE, LLEVARSE EL DIA 13 DE MAYO DEL PRESENTE A•O.
37902120-0dfb-5eac-653b-556495432765;SOLICITA RENOVACION DE GARANTIA DE FIEL CUMPLIMIENTO, DE PROYECTO DE MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO SECTOR YANACOCHA, COMUNIDAD DE CCAHUAYA, DISTRISTO DE ALTO PICHIGUA, ESPINAR, CUSCO (CONVENIO DE INVERSION PUBLICA LOCAL)
53170684-2ad8-e2c0-a05a-5778596e7aec;SOLICITA µPOYO CON DIEZ  CORDEROS PARA UNA LECHONADA  Y UNA BACA. PARA PRO FONDOS DE PROMOCION.
65ad06ac-31be-8b80-ced0-5a1cb42a3a0b;NOMBRA  PADRINO DE  JUGUETES NAVIDE•OS  PARA  TERCER GRADO B DE LA I.E.
fe6508ba-bda8-ba6b-eadf-55808535d695;PRESIDENTE DE COMITE DE GESTION CONVENIO MARCO, SOLICTA DESEMBOLSO PARA PROYECTOS PRESENTADOS POR LOS ALCALDES DISTRITALES DE PICHIGUA, PALLAPATA, CONDOROMA, ALTO PICHIGUA Y SUYKUTAMBO. 
806c6a3e-c8f2-999a-20d9-55a47596b6c5;SOLICITA DONACI‡N MADERA, TABLONES, VIGAS, PUERTAS, PORTONES, TRIPLEY, CINTAS, PARA CONSTRUCCI‡N ESTABLO 
ea5a0895-6d84-2407-683e-57f2ecb814f7;REMITE  RESPUESTA  A CARTA  DEL 26 DE DICIEMBRE DEL 2016  ASI  MISMO INDICA QUE EL  DOCUMENTO FUE ENTREGADO TARDIAMENTE POR SU PRESIDENTE Y AL HACERESE  PRESENTE EN NOTARIA GAONA  NO SE  ENCONTRO MINUTA DE LA  VIVIENDA  LOTE 9 MZ-N SECTOR SUR VILLA ALTO HUARCA. . POR LO CUAL PETICIONA SOLUCION INMEDIATA AL PROBLEMA.
43ee98fa-1cd8-c22b-9bb1-5564958a06db;SOLICITA REUNION  UNA  URGENTE, DA PLAZO DE 48 HORAS PARA CONFIRMACION, DE LO CONTRARIO  EL SECTOR  TOMARA ACCIONES  Y HARA  LLEGAR SU PRONUNCIAMIENTO A DIFERENTES ENTIDADES QUE  CORRESPONDE ASI  COMO PRIVADO, ESTATAL, MEDIOS DE COMUNICACION.  ASUNTO:  RECORTE DE ACCESOS  Y INCUMPLIMIENTO  DE COMPROMISOS.
5fb10997-5582-bb46-6c27-561d627e83f5;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE DICIEMBRE 2016  Y  ENERO  DEL 2017. EDISON CCAPA SUCLLE.
44a1b6ea-a2e5-95bf-af7c-55e9c09985cd;SOLICITA REUNION DE  COORDINACION DEL  CONVENIO MARCO, SOLICITANDO DICHA  INFORMACION  COMO REPRESENTANTE DE LOS ALCALDES DISTRITALES, UN INFORME   DETALLADO DE EL ESTADO SITUACIONAL DE LOS PROYECTOS DEL I AL IX APORTE.
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MARZO Y ABRIL DEL 2018. JOHN A.  KANA  QUISPE.
65e2c6c9-b041-67ca-db35-571578026e69;SOLICITA  VISITA GUIADA  A LAS  INSTALACIONES, PARA LOS ESTUDIANTES DE LA CARRERA PROFESINAL DE  MANTENIMIENTO DE MAQUINARIA  PESADA, QUE SE DETALLA EN EL ADJUNTO.
4bf3cff0-f4a9-f16a-abfd-55a6f8275590;SOLICITA S/.5,000.00 PARA ACTIVIDADES X ANIVERSARIO 28 JULIO 2015
e988114f-8543-859c-c61c-55f0a5951dcc;SOLICITA   REEMBOLSO DE  BECA DE  ESTUDIOS - MAYO 2016. LAURA GLADYZ  CARLOS  ALVAREZ.
3d59f43a-bb5f-64c9-43be-5ae93afcfdd6;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE AGOSTO, SEPTIEMBRE  Y OCTUBRE  DEL 2018. RUTH N.  CHACCA CHUCTAYA.
3fbffc29-f4b8-3cd6-f38e-5c412a2a19fb;INFORMA  SOBRE COMPLEMENTACION DE  ESTUDIANTE JOSE LUIS KANA OLLACHICA, AL PROGRAMA DE CAPACITACION CETEMIN.
6702fa8f-8c7e-882d-445e-56f31ebf6d41;SOLICITA APOYO CON MATERIALES  EDUCATIVOS. IMPLEMENTOS  DEPORTIVOS  Y MATERIALES PARA LOS  TRES NIVELES DE LA INSTITUCION EDUCATIVA (INICIAL, PRIMARIA Y SECUNDARIA).
8dbc7c9a-4b72-a312-5d29-5949c338d7ae;REMITE LISTADO DE PERSONAL  EN REEMPLAZO  DEL PERSONAL ANTERIOR.
201bed40-9802-9c75-d096-566b058cd8e0;SOLICITA APOYO PARA PASANTIA A PUNO, PARA VER EXPERIENCIAS DE GANADO VACUNO Y OVINO.
1e1bf5aa-12ce-a7f9-e7ac-59829303c4e8;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO DEL 2018.  GUILLERMO ANCCA SUPHO.
c0eb998f-9469-82f3-2f61-556495f50cca;BECA GLADYS GARCIA CHACCA AGOSTO 2015
ee0d0afd-3443-3876-140f-561d5b0468cf;SOLICITA UNA  REUNION  DE DIALOGO PARA TRATAR SOBRE: PROYECTO DE AVIACION, Y OTROS  PUNTOS DE  SUMA  IMPORTANCIA.
a501a759-4601-8931-b935-5b74ad4fd941;SOLICITA  APOYO CON  MATERIALES DE  CONSTRUCCION.
90aa50aa-9877-5466-4465-5564955db14b;SOLICITA: SE TOME COMO CHOFER DE CAMIONETA O DE OTRA UNIDAD A JUAN REYNALDO USCCA CHANCAYAURI, EN REEMPLAZO DE COMUNERO QUE ESTµ DEJANDO ESTE CARGO PARA SS.GG, SERVICIOS Y CONTRATISTAS TINTAYA S.A. YA ENVI‡ LOS DOCUMENTOS CORRESPONDIENTES.  PIDE SE ACLARE CON MAX ROMERO, RR.CC. Y SU COMUNIDAD, PARA EVITAR SE LLEGUE A MALOS ENTENDIDOS SOBRE POR QUê MAX ROMERO NO QUIERE TOMARLO COMO TRABAJADOR.
b67000c6-7972-388f-10a2-5aecad35fd08;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE DICIEMBRE DEL 2019.  JHON M. CCAPA PHOCCO
2035afc5-5e5e-00f3-fb2a-5af24b41045c;SOLICITA  CONSIDERAR A  SU HIJO, PARA LA BECA DE ESTUDIOS 
9729a067-a329-2923-9adc-5e34533be2d6;SOLICITA  UNA  REUNION CON LAS  SOCIAS  DEL  CLUB DE MADRES, PARA TRATAR  SOBRE CUMPLIMIENTO DE COMPROMISOS, FECHA DE REUNION 11 DE FEBRERO DEL PRESENTE
1d99da61-785e-93b5-9478-55649590c133;REMITE INFORME DE RIESGO DE CARRETERA DEL MES DE AGOSTO Y SEPTIEMBRE DE 2015, TOTAL DE HORAS 854 HORAS EFECTIVAS
bf64c24b-87b5-6179-e4fb-55f99e9b2ca9;SOLICITA  APOYO ECONOMICO POR SALUD.
c0eb998f-9469-82f3-2f61-556495f50cca;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO DEL 2017. GLADYS GARCIA  CHACCA.
c52f4b78-4e50-1120-3f2a-55aadf3127da;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO DEL 2018. KALY ANCCA KANA.
92ef4734-40ad-5a46-6b12-5af4a6f11cd5;SOLICITA  AUDIENCIA PARA LA  SOLUCION DE PROBLEMAS  DE  OPORTUNIDAD  LABORAL  Y CONTRATACIONES  DE  BIENES  Y SERVICIOS LOCALES, DE ACUERDO A LA CLAUSULA DECIMO  PRIMERA  Y SEGUNDA  DEL CONVENIO MARCO, REFERIDOS   AL TRABAJO  Y OPORTUNIDADES ECONOMICAS PARA EL DESARROLLO.
d70766f9-6141-db80-7437-59237f126c6c;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JUNIO DEL 2017. FRANK ELVIS CHUCTAYA RAMIREZ.
55b044d0-1778-9b39-5438-58bf35a42d63;RATIFICA  EL PEDIDO  DE AUXILIAR Y DOCENTE DE  COMPUTO  PARA   NIVEL PRIMARIA  DE LA INSTITUCION EDUCATIVA  VILLA ALTO HUARCA. ASI MISMO  INFORMA  QUE LA SE•ORITA: HUAHUISA  HUISA VILMA  VIENE  LABORANDO DESDE 03 DE ABRIL COMO DOCENTE DE COMPUTO.
c8c21dce-256f-6a66-202a-55ad66d41d21;SOLICITA FINANCIAMIENTO PARA LA FERIA ECHOCOLLO SUYKUTAMBO
caa3b3ec-a7a4-eb98-615d-57e495c2eb99;SOLICITO ATENCION DE  URGENCIA  EL MANTENIMIENTO DE  LOS TRAMOS  DEL CANAL DETERIORADO  YANACUNCA  Y  SIFON  CCARACHIANA CON LOS  INTERESES  DE CONVENIO MARCO.
9a6b1d8c-74d4-ec26-79c6-5c93ef1608eb;SOLICITA  EL AUMENTO  DE REMUNERACION   Y BONO  ESCUELA  DE ACUERDO  A LOS DECRETOS  SUPREMOS PRESENTADOS.
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL 2018.  NAYDA M. KANA QUISPE.
1a48b1bd-aec4-cc09-f264-59f9478b044b;NOMBRA  PADRINO  GENERAL  DE FESTEJOS  DEL CENTENARIO  DE  PALLPATA,  Y  SOLICITA  APOYO CON PREMIOS  PARA LAS  ACTIVIDADES PROGRAMADAS.
fe6508ba-bda8-ba6b-eadf-55808535d695;"SOLICITA  DESEMBOLSO DE  FONDOS  PARA LA EJECUCION  DE PROYECTO "" ADQUISICION  DE GANADO  VACUNO  LECHERO PARA  COMUNIDAD DE HUISA""  APROBADOS EN COMITE DE  GESTION."
b88d4c22-8de2-14f5-6a3a-590a6a30650c;SOLICITA  APOYO CON CANASTAS PARA CELEBRACION DE DIA DE LA MADRE.
55b044d0-1778-9b39-5438-58bf35a42d63;INFORMA   SOBRE  HUELGA DE LOS TRABAJADORES DOCENTES  CONTRATADOS  POR LA EMPRESA ANTAPACCAY  PARA  LA INSTITUCION EDUCATIVA  VILLA ALTO HUARCA POR MOTIVOS DE  FALTA DE  CONTRATOS  Y  PAGO DE HABERES.
ea2ea3fa-7956-06d3-4f13-5796ed22d189;SOLICITA REEMBOLSO DE  BECA DE ESTUDIOS, CORRESPONDIENTE A MES DE AGOSTO DEL  2016.  FRANK OLIVER  TRUJILLO  SULCA.
bc690969-66e9-2ee0-c4a1-5d786a3b8998;SOLICITA CONSTANCIA  DE DISPONIBILIDAD  PRESUPUESTAL  DEL CONVENIO MARCO  ESPINAR - PRIMEROS  APORTES ASIGNADO PARA EL CEBA  - S/.25,000.00 SOLES.
8d621e77-f8bf-4a3d-553c-55a583b3d17a;SOLICITA AUTORIZACION PARA EL INGRESO DE 04 MIEMBROS DE LA C.C. TINTAYA MARQUIRI PARA EL TALLER DE MANTENIMIENTO DE ANTAPACCAY
39338f95-cfa4-e7a1-077e-5ba1dbcadc00;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL  2018. WILBERT KANA CHACCA.
5f753905-0a46-3e0e-6e3e-586ad80ea60b;SOLICITA APOYO  CON PASAJES  Y VIATICOS  PARA EL  VIAJE  A LA CIUDAD DE  LIMA PARA TRATAR TEMAS DE RECURSO HIDRICO, REPRESAMIENTO JATARANA SAN MARTIN.
c52f4b78-4e50-1120-3f2a-55aadf3127da;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL 2018. SHEYLA  MILISKA ANCCA KANA.
9fb2c17d-e75d-e198-456a-588921274352;SOLICITA  APOYO CON MATERIALES DE CONSTRUCCION CEMENTO, PARA EL PISO DE LA PLATA   PROCESADORA.
79f69fbf-a385-edae-5d1e-58c2f569abad;SOLICITA   PREMIOS PARA  EL CAMPEONATO  DEPORTIVO  VERANO  2017. DONDE  PARTICIPAN LAS COMUNIDADES CON EQUIPOS DE DAMAS  Y VARONES.
737da427-4e71-e5f7-4112-5768a0837a22;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  DEL 2018.  DINA  HUILLCA PUMACHARA
7cb356ef-b355-c8d9-00c3-55a464128977;SOLICITA PRESUPUESTO  PARA PARTICIPAR EN FESTIVAL DE KANAMARCA 2019.
77c16d82-378d-f7ed-6d65-5626629137b1;NOMBRA PADRINO GENERAL DEL XLIV ANIVERSARIO DE IE 56208 DE CRUZ CUNCA, PREMIOS PARA EL CONCURSO DE DIBUJO Y PINTURA, DANZA Y DECLAMACI‡N DE POES÷A A PARTIR DEL 4 NOV 2015
9bb80c27-5e56-2f45-15ea-55a45c9d3214;SOLICITA INFORME SOBRE PANELES FOTOVOLTAICOS
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO  DEL 2017. JOHN ALBERTO KANA QUISPE.
;SOLICITA PROCESO DE CONVERSACION CON REPRESENTANTES DE LA EMPRESA. MANIFIESTA QUE SE ENCUENTRA AFECTADO POR LA ACTIVIDAD MINERA, AL EXTREMO DE QUE NO TIENEN AGUA, LA POLVADERA ES ENORME Y LOS OLORES QUE SALEN DE PLANTAN SON FUERTES.  POR ELLO SOLICITA UNA PRONTA SOLUCION.
d6d2d67e-54eb-5616-8a5a-5d1187900ce6;SOLICITA JUGUETES  PARA LOS  NI•OS  POR  FIESTAS DE NAVIDAD.
b182a7fd-090a-a5cd-c755-573e0b95cb0e;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS, CORRESPONDIENTE AL MES DE JULIO DEL 2016. BLADIMIR JHON HUILLCA CHUCTAYA.
acfe2b38-15fb-a111-358a-55f0abf7f4a1;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  OCTUBRE  DEL 2018. MARIA ELIZABETH  PEREZ HUILLCA.
